strategy,tau_s,battery_peak_mw,battery_energy_swing_kwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_loss_mwh,terminal_energy_error_kwh,battery_saturation_s,generator_max_ramp_mw_s,generator_ramp_violation_s,generator_reserve_violation_s,power_balance_error_mw,frequency_nadir_hz,frequency_zenith_hz,fleet_fuel_kg,mechanical_peak_mw,operating_cost,dynamic_screened,feasible,rejection_reason,scenario,hardware,max_additional_delay_s
wave-512,20.0,5.167847111925285,49.224233460273936,0.08636076298755366,0.07794058859627094,0.16430135158382458,0.00842017439128668,0.0,0.0,0.25839235559626417,0.0,0.0,0.0,59.51885512901533,60.0,1316.5119310891469,19.04935720871332,332.4140098039632,True,True,,irregular,6MW-1p5MWh,5.0
wave-512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308843537414983,33.0,0.0,0.0,59.17396357290448,60.13281598493697,1316.2572359675648,20.594397708639157,329.0643089918912,True,False,generator_ramp_violation_s;frequency_band,irregular,2MW-0p5MWh,5.0
wave-512,2.0,1.9639226225469617,5.705290233560866,0.010741099026664208,0.009693841871564671,0.02043494089822888,0.001047257155099772,0.0,0.0,0.98196131127348,23.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,5.0
wave-512,5.0,2.0,12.656546913867112,0.024111803350142177,0.02176090252350407,0.045872705873646245,0.002350900826638902,0.0,17.0,1.1308843537414965,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,5.0
wave-512,10.0,2.0,25.489075569518878,0.04581663905015972,0.0413495167427698,0.08716615579292952,0.0044671223073906065,0.0,35.0,1.1308843537414965,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,5.0
wave-512,20.0,2.0,46.203776091184174,0.07731359825950089,0.06977552242919965,0.14708912068870056,0.0075380758303013416,0.0,75.0,1.1308843537414965,11.0,0.0,1.7763568394002505e-15,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,5.0
wave-512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308843537414983,33.0,0.0,0.0,59.17396357290448,60.13281598493697,1316.2572359675648,20.594397708639157,329.0643089918912,True,False,generator_ramp_violation_s;frequency_band,irregular,4MW-1MWh,5.0
wave-512,2.0,1.9639226225469617,5.705290233560922,0.010741099026663528,0.009693841871564671,0.0204349408982282,0.001047257155099738,0.0,0.0,0.98196131127348,23.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,5.0
wave-512,5.0,3.3820364771422966,14.223952913146098,0.026716679612710188,0.024111803350471726,0.05082848296318192,0.002604876262239284,0.0,0.0,0.6764072954284597,11.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,5.0
wave-512,10.0,4.0,27.17550993229212,0.050470304504744296,0.0455494498155323,0.0960197543202766,0.004920854689212599,0.0,4.0,0.7156355904837177,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,5.0
wave-512,20.0,4.0,47.192300908751925,0.0841554359096254,0.07595028090843528,0.16010571681806068,0.008205155001188388,0.0,15.0,1.1308843537414965,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,5.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,56.0,0.0,0.0,59.27852039261723,60.11435318214305,1316.2286710250703,20.522547632092696,329.0571677562676,True,False,generator_ramp_violation_s;frequency_band,irregular,6MW-1p5MWh,10.0
wave-256,2.0,1.1112730888897424,5.705264284402323,0.010740950695129394,0.009693708002354555,0.020434658697483947,0.0010472426927751303,0.0,0.0,0.5556365444448712,15.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,6MW-1p5MWh,10.0
wave-256,5.0,2.417252152783334,14.213941757473147,0.026680791829315757,0.02407941462595545,0.05076020645527121,0.00260137720335818,0.0,0.0,0.48345043055666714,0.0,0.0,0.0,59.40354262528941,60.026330533441346,1316.3239513462006,20.312686214621348,330.0961919656556,True,True,,irregular,6MW-1p5MWh,10.0
wave-256,10.0,3.640454037267615,27.453581837871276,0.05056358454517232,0.04563363505202101,0.09619721959719332,0.0049299494931544586,0.0,0.0,0.3640454037267613,0.0,0.0,0.0,59.47091592187663,60.003380286146644,1316.3878073601147,19.993184658346056,331.02089623197253,True,True,,irregular,6MW-1p5MWh,10.0
wave-256,20.0,4.663139665136651,49.22300300163251,0.08586720158784526,0.07749514943302879,0.16336235102087404,0.008372052154814829,0.0,0.0,0.25200997911636414,0.0,0.0,0.0,59.519782765983955,60.0,1316.5226963039624,19.04875725332045,332.3979210964081,True,True,,irregular,6MW-1p5MWh,10.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,56.0,0.0,0.0,59.27852039261723,60.11435318214305,1316.2286710250703,20.522547632092696,329.0571677562676,True,False,generator_ramp_violation_s;frequency_band,irregular,2MW-0p5MWh,10.0
wave-256,2.0,1.1112730888897424,5.705264284402683,0.010740950695130244,0.009693708002354555,0.0204346586974848,0.0010472426927751728,0.0,0.0,0.5556365444448712,15.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,10.0
wave-256,5.0,2.0,13.518060596243442,0.02577838122978664,0.023264989059881933,0.04904337028966857,0.0025133921699041703,0.0,15.0,0.56544217687075,9.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,10.0
wave-256,10.0,2.0,24.590174038663704,0.04563359095028704,0.041184315832632844,0.08681790678291988,0.004449275117652922,0.0,35.0,0.56544217687075,15.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,10.0
wave-256,20.0,2.0,45.3763648815117,0.07711397412279916,0.06959536164582582,0.146709335768625,0.007518612476972895,0.0,75.0,0.56544217687075,16.0,0.0,1.7763568394002505e-15,,,,,,False,False,generator_ramp_violation_s,irregular,2MW-0p5MWh,10.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,56.0,0.0,0.0,59.27852039261723,60.11435318214305,1316.2286710250703,20.522547632092696,329.0571677562676,True,False,generator_ramp_violation_s;frequency_band,irregular,4MW-1MWh,10.0
wave-256,2.0,1.1112730888897424,5.705264284402989,0.010740950695130374,0.009693708002354555,0.02043465869748493,0.0010472426927751793,0.0,0.0,0.5556365444448712,15.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,irregular,4MW-1MWh,10.0
wave-256,5.0,2.417252152783334,14.213941757472314,0.026680791829312957,0.02407941462595545,0.05076020645526841,0.00260137720335804,0.0,0.0,0.48345043055666714,0.0,0.0,0.0,59.40354262528941,60.026330533441346,1316.3239513462001,20.312686214621348,330.0961919656554,True,True,,irregular,4MW-1MWh,10.0
wave-256,10.0,3.640454037267615,27.453581837871166,0.05056358454517383,0.04563363505202101,0.09619721959719485,0.004929949493154534,0.0,0.0,0.3640454037267613,0.0,0.0,0.0,59.47091592187663,60.003380286146644,1316.3878073601147,19.993184658346056,331.0208962319726,True,True,,irregular,4MW-1MWh,10.0
