strategy,tau_s,battery_peak_mw,battery_energy_swing_kwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_loss_mwh,terminal_energy_error_kwh,battery_saturation_s,generator_max_ramp_mw_s,generator_ramp_violation_s,generator_reserve_violation_s,power_balance_error_mw,frequency_nadir_hz,frequency_zenith_hz,fleet_fuel_kg,mechanical_peak_mw,operating_cost,dynamic_screened,feasible,rejection_reason,scenario,hardware,max_additional_delay_s
wave-512,20.0,5.167847111925285,36.16654524564167,0.03807004762698806,0.03435821798336011,0.07242826561034818,0.0037118296436315142,0.0,0.0,0.25839235559626417,0.0,0.0,0.0,59.662663558236275,60.0,1264.4342892775596,17.02501758016689,317.55713763159685,True,True,,synchronized,6MW-1p5MWh,5.0
wave-512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308843537414965,11.0,0.0,0.0,59.36249031570277,60.281462797120454,1264.0962107911926,17.2878601630659,316.02405269779814,True,False,generator_ramp_violation_s;frequency_band,synchronized,2MW-0p5MWh,5.0
wave-512,2.0,1.9639226225469617,3.6166805903649344,0.0038070322003849514,0.003435846560846709,0.0072428787612316605,0.0003711856395374954,0.0,0.0,0.98196131127348,11.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,5.0
wave-512,5.0,2.0,7.5994119478723645,0.007999380997760139,0.0072194413504789315,0.01521882234823907,0.0007799396472816349,0.0,11.0,1.1308843537414965,7.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,5.0
wave-512,10.0,2.0,13.865419659743639,0.014595178589204613,0.013172148676756345,0.027767327265960956,0.0014230299124474066,0.0,22.0,1.1308843537414965,7.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,5.0
wave-512,20.0,2.0,26.47219986089197,0.027865473537781422,0.025148589867848105,0.05301406340562953,0.002716883669933708,0.0,44.0,1.1308843537414965,7.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,5.0
wave-512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308843537414965,11.0,0.0,0.0,59.36249031570277,60.281462797120454,1264.0962107911926,17.2878601630659,316.02405269779814,True,False,generator_ramp_violation_s;frequency_band,synchronized,4MW-1MWh,5.0
wave-512,2.0,1.9639226225469617,3.616680590365018,0.0038070322003855048,0.003435846560846709,0.007242878761232214,0.0003711856395375231,0.0,0.0,0.98196131127348,11.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,5.0
wave-512,5.0,3.3820364771422966,9.0417014759121,0.009517580500961848,0.008589616402116548,0.018107196903078396,0.0009279640988437,0.0,0.0,0.6764072954284597,7.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,5.0
wave-512,10.0,4.0,17.888645088092236,0.01883015272430722,0.016994212833687593,0.035824365557994814,0.001835939890619971,0.0,2.0,0.7156355904837177,2.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,5.0
wave-512,20.0,4.0,34.86592594991217,0.03670097468411707,0.03312262965241654,0.06982360433653362,0.0035783450317014606,0.0,12.0,1.1308843537414965,3.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,5.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,20.0,0.0,0.0,59.44321338272816,60.197536280687125,1264.096206275735,17.296346766403634,316.02405156893377,True,False,generator_ramp_violation_s,synchronized,6MW-1p5MWh,10.0
wave-256,2.0,1.1112730888897424,3.616680590364685,0.003807032200384092,0.0034358465608467083,0.0072428787612308,0.00037118563953745235,0.0,0.0,0.5556365444448712,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,6MW-1p5MWh,10.0
wave-256,5.0,2.417252152783334,9.041701475912323,0.009517580500962916,0.008589616402116572,0.01810719690307949,0.0009279640988437549,0.0,0.0,0.48345043055666714,0.0,0.0,0.0,59.583301357986635,60.070281356530316,1264.1807332281376,17.025061239796212,316.407327245096,True,True,,synchronized,6MW-1p5MWh,10.0
wave-256,10.0,3.640454037267615,18.0834029504614,0.019035161000483178,0.017179232802938562,0.03621439380342174,0.001855928197547241,0.0,0.0,0.3640454037267613,0.0,0.0,0.0,59.65155833109456,60.00941393080613,1264.2652552969503,17.0250612393559,316.790601700306,True,True,,synchronized,6MW-1p5MWh,10.0
wave-256,20.0,4.663139665136651,36.16657070228435,0.038070074423455114,0.034358242167170316,0.07242831659062543,0.0037118322562869825,0.0,0.0,0.23315698325683165,0.0,0.0,0.0,59.66266343903137,60.0,1264.4342890105138,17.025021844097044,317.55713858444096,True,True,,synchronized,6MW-1p5MWh,10.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,20.0,0.0,0.0,59.44321338272816,60.197536280687125,1264.096206275735,17.296346766403634,316.02405156893377,True,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,10.0
wave-256,2.0,1.1112730888897424,3.6166805903646293,0.003807032200384094,0.0034358465608467083,0.007242878761230802,0.00037118563953745246,0.0,0.0,0.5556365444448712,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,10.0
wave-256,5.0,2.0,8.664687391338772,0.009120723569829967,0.008231453021771959,0.017352176591601924,0.0008892705480584434,0.0,10.0,0.56544217687075,6.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,10.0
wave-256,10.0,2.0,14.983434170299848,0.015772035968736334,0.014234262461784853,0.03000629843052119,0.0015377735069518087,0.0,23.0,0.56544217687075,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,10.0
wave-256,20.0,2.0,27.432511152390898,0.02887632752883206,0.026060885594771082,0.05493721312360314,0.0028154419340611333,0.0,46.0,0.56544217687075,12.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,2MW-0p5MWh,10.0
wave-256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56544217687075,20.0,0.0,0.0,59.44321338272816,60.197536280687125,1264.096206275735,17.296346766403634,316.02405156893377,True,False,generator_ramp_violation_s,synchronized,4MW-1MWh,10.0
wave-256,2.0,1.1112730888897424,3.6166805903649624,0.0038070322003855013,0.0034358465608467083,0.0072428787612322095,0.0003711856395375228,0.0,0.0,0.5556365444448712,10.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,10.0
wave-256,5.0,2.417252152783334,9.041701475911879,0.009517580500961985,0.008589616402116572,0.018107196903078555,0.0009279640988437083,0.0,0.0,0.48345043055666714,0.0,0.0,0.0,59.583301357986635,60.070281356530316,1264.1807332281371,17.025061239796212,316.40732724509587,True,True,,synchronized,4MW-1MWh,10.0
wave-256,10.0,3.640454037267615,18.083402950461792,0.019035161000485298,0.017179232802938562,0.03621439380342386,0.001855928197547347,0.0,0.0,0.3640454037267613,0.0,0.0,0.0,59.65155833109456,60.00941393080613,1264.2652552969507,17.0250612393559,316.7906017003062,True,True,,synchronized,4MW-1MWh,10.0
wave-256,20.0,4.0,35.65566943399151,0.037532283614726714,0.03387288596229205,0.07140516957701876,0.003659397652435917,0.0,8.0,0.56544217687075,2.0,0.0,0.0,,,,,,False,False,generator_ramp_violation_s,synchronized,4MW-1MWh,10.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.472354094398575,60.177542941351184,1264.0962050613607,17.17794362757201,316.0240512653402,True,True,,synchronized,6MW-1p5MWh,12.0
wave-226,2.0,0.9906641458698875,3.616680590364685,0.003807032200384071,0.003435846560846706,0.0072428787612307775,0.0003711856395374512,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.522650166548075,60.13042135698201,1264.1300171761427,17.039962053741952,316.17736186926027,True,True,,synchronized,6MW-1p5MWh,12.0
wave-226,5.0,2.215965638429056,9.041701475911657,0.009517580500962849,0.008589616402116591,0.01810719690307944,0.0009279640988437525,0.0,0.0,0.4431931276858112,0.0,0.0,0.0,59.58689847629424,60.06786449837597,1264.180732508577,17.025061239796262,316.40732706520583,True,True,,synchronized,6MW-1p5MWh,12.0
wave-226,10.0,3.4012547442636105,18.083402950477833,0.01903516100050002,0.017179232802954462,0.03621439380345448,0.0018559281975489197,0.0,0.0,0.34012547442636176,0.0,0.0,0.0,59.651862644034146,60.00923195266405,1264.26525494419,17.025061239361328,316.7906016121166,True,True,,synchronized,6MW-1p5MWh,12.0
wave-226,20.0,4.4243528268730685,36.16657294256165,0.03807007678164527,0.034358244295433486,0.07242832107707875,0.0037118324862103415,0.0,0.0,0.22121764134365307,0.0,0.0,0.0,59.66266342854091,60.0,1264.4342887981918,17.02502226325319,317.5571386210895,True,True,,synchronized,6MW-1p5MWh,12.0
wave-226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49917942176870866,0.0,0.0,0.0,59.472354094398575,60.177542941351184,1264.0962050613607,17.17794362757201,316.0240512653402,True,True,,synchronized,2MW-0p5MWh,12.0
wave-226,2.0,0.9906641458698875,3.6166805903648513,0.0038070322003847805,0.003435846560846706,0.007242878761231487,0.00037118563953748667,0.0,0.0,0.49533207293494286,0.0,0.0,0.0,59.522650166548075,60.13042135698201,1264.1300171761427,17.039962053741952,316.1773618692603,True,True,,synchronized,2MW-0p5MWh,12.0
