t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg
13.0,8.0,-12.131148292610176,0.998533537789284,59.91201226735704,3594.7207360414227,14.010300774473444,0.609143511933628,13.969204293574965,0.6073567084163028,14.0,0.6254649884832446,0.6245691029790184,0.6254250118918484,0.6263947114772974,0.6287182623546722,0.6254250118918484,0.8864661146344209,10.921621497060896
13.05,8.05,-12.158640638861302,0.9985494048951107,59.912964293706644,3594.7778576223986,14.010189155644497,0.6091386589410651,13.969537502797325,0.6073711957737967,14.0,0.6254517353288522,0.624565566070862,0.6254121922603503,0.6263816755029947,0.6287049859289188,0.6254121922603503,0.8864610946146726,10.965944677292123
13.100000000000001,8.100000000000001,-12.185835518828084,0.9985651002530909,59.913906015185454,3594.834360911127,14.010078733328616,0.6091338579708094,13.96986710531491,0.6073855263180395,14.0,0.6254386259483442,0.6245620668794362,0.6253995119996653,0.6263711888676533,0.628691853528908,0.6253995119996653,0.886456128127197,11.010267607860671
13.15,8.15,-12.212736152366022,0.9985806257185362,59.91483754311217,3594.89025258673,14.009969498619938,0.6091291086356495,13.970193140089261,0.6073997017430114,14.0,0.6254256588734927,0.624558605076742,0.6253869696385405,0.6263569884125666,0.6286788636410989,0.6253869696385405,0.8864512147064573,11.054590291431511
13.200000000000001,8.200000000000001,-12.239345724534031,0.9985959831281787,59.91575898769072,3594.945539261443,14.009861442232776,0.6091244105318598,13.970515645691751,0.6074137237257283,14.0,0.6254128326353434,0.6245551803392588,0.6253745637069196,0.6263464351669089,0.6286660147528338,0.6253745637069196,0.8864463538932729,11.098912730646505
13.25,8.25,-12.265667385944445,0.9986111743001721,59.91667045801032,3595.0002274806193,14.00975455449059,0.6091197632387213,13.970834660303614,0.6074275939262441,14.0,0.6254001457650442,0.6245517923453715,0.6253622927377804,0.6263326462217815,0.6286533053545859,0.6253622927377804,0.8864415452311675,11.143234928124615
13.3,8.3,-12.291704253113371,0.9986262010340932,59.91757206204559,3595.0543237227357,14.009648825334594,0.6091151663188954,13.971150221715957,0.6074413139876503,14.0,0.625387596794947,0.624548440773344,0.6253501552689885,0.6263219629951212,0.6286407339413405,0.6253501552689885,0.8864367882634934,11.187556886461982
13.350000000000001,8.350000000000001,-12.317459408810677,0.9986410651109476,59.91846390665686,3595.107834399412,14.009544244343331,0.6091106193192752,13.9714623673299,0.6074548855360826,14.0,0.6253751842599248,0.6245451252997918,0.6253381498450881,0.6263092951374237,0.6286282990147496,0.6253381498450881,0.8864320825312629,11.23187860823185
13.4,8.4,-12.34293590241003,0.9986557682931867,59.9193460975912,3595.160765855472,14.009440800763551,0.6091061217723284,13.971771134156922,0.6074683101807358,14.0,0.625362906698806,0.6245418455986034,0.625326275018997,0.6262997535936244,0.6286159990846208,0.625326275018997,0.8864274275716183,11.276200095984422
13.450000000000001,8.450000000000001,-12.368136750238241,0.9986703123247369,59.92021873948421,3595.213124369053,14.009338483547282,0.6091016731977079,13.972076558819477,0.6074815895138903,14.0,0.6253507626558658,0.624538601340255,0.6253145293535604,0.6262857845033368,0.6286038326707443,0.6253145293535604,0.8864228229168583,11.320521352246635
13.5,8.5,-12.393064935924246,0.9986846989310435,59.92108193586261,3595.2649161517566,14.009237281395851,0.6090972731041675,13.972378677551914,0.6074947251109528,14.0,0.6253387506823059,0.624535392191465,0.6253029114229691,0.6262760535115504,0.6285917983039694,0.6253029114229691,0.8864182680939483,11.364842379521905
13.55,8.55,-12.417723410746717,0.9986989298191338,59.92193578914802,3595.3161473488813,14.009137182803997,0.6090929209914782,13.972677526201808,0.6075077185305134,14.0,0.6253268693376982,0.6245322178151298,0.6252914198139699,0.6262638795558874,0.6285798945278931,0.6252914198139699,0.8864137626244288,11.409163180289864
13.600000000000001,8.600000000000001,-12.442115093980682,0.9987130066776945,59.922780400661665,3595.3668240397,14.009038176106897,0.6090886163524738,13.972973140231584,0.6075205713144167,14.0,0.6253151171913313,0.6245290778704935,0.6252800531269302,0.62625523756013,0.628568119899644,0.6252800531269302,0.8864093060246568,11.453483757006092
