t_s,t_after_step_s,delta_rad,omega_pu,freq_hz,speed_rpm,Pm_mw,Pm_pu,Pe_mw,Pe_pu,Pe_demand_mw,valve_pu,P_fuel_pu,fsrn_pu,fsra_pu,fsrt_pu,fsr_pu,fuel_kg_s,cum_fuel_kg,domega_dt_pu_s
3.94,-1.06,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876212758205,0.6545454545454545,0.9290122793058213,3.6603083804649246,0.0
3.95,-1.0499999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573870033852877,0.6545454545454545,0.9290122793058213,3.669598503257983,0.0
3.96,-1.04,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573869737390974,0.6545454545454545,0.9290122793058213,3.678888626051041,0.0
3.97,-1.0299999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876225782193,0.6545454545454545,0.9290122793058213,3.6881787488440994,0.0
3.98,-1.02,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573882183266685,0.6545454545454545,0.9290122793058213,3.6974688716371573,0.0
3.99,-1.0099999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573883933923425,0.6545454545454545,0.9290122793058213,3.7067589944302157,0.0
4.0,-1.0,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880644322255,0.6545454545454545,0.9290122793058213,3.7160491172232737,0.0
4.01,-0.9900000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874323523893,0.6545454545454545,0.9290122793058213,3.7253392400163317,7.105427357601002e-15
4.0200000000000005,-0.9799999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573869823079922,0.6545454545454545,0.9290122793058213,3.7346293628093905,-7.105427357601002e-15
4.03,-0.9699999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573872943313296,0.6545454545454545,0.9290122793058213,3.7439194856024485,0.0
4.04,-0.96,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877798123002,0.6545454545454545,0.9290122793058213,3.7532096083955064,0.0
4.05,-0.9500000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880367326472,0.6545454545454545,0.9290122793058213,3.7624997311885644,7.105427357601002e-15
4.0600000000000005,-0.9399999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879594802723,0.6545454545454545,0.9290122793058213,3.7717898539816233,-7.105427357601002e-15
4.07,-0.9299999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876456658492,0.6545454545454545,0.9290122793058213,3.781079976774681,0.0
4.08,-0.9199999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573873961228226,0.6545454545454545,0.9290122793058213,3.790370099567739,0.0
4.09,-0.9100000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875810638519,0.6545454545454545,0.9290122793058213,3.799660222360797,0.0
4.1,-0.9000000000000004,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878660646012,0.6545454545454545,0.9290122793058213,3.808950345153855,7.105427357601002e-15
4.11,-0.8899999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880173660959,0.6545454545454545,0.9290122793058213,3.818240467946914,-7.105427357601002e-15
4.12,-0.8799999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879649158924,0.6545454545454545,0.9290122793058213,3.827530590739972,0.0
4.13,-0.8700000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877592339737,0.6545454545454545,0.9290122793058213,3.83682071353303,0.0
4.14,-0.8600000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875714127496,0.6545454545454545,0.9290122793058213,3.846110836326088,7.105427357601002e-15
4.15,-0.8499999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876629955981,0.6545454545454545,0.9290122793058213,3.8554009591191467,-7.105427357601002e-15
4.16,-0.8399999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879325920949,0.6545454545454545,0.9290122793058213,3.8646910819122047,0.0
4.17,-0.8300000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881333597175,0.6545454545454545,0.9290122793058213,3.8739812047052626,0.0
4.18,-0.8200000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881443419081,0.6545454545454545,0.9290122793058213,3.8832713274983206,7.105427357601002e-15
4.19,-0.8099999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879528189974,0.6545454545454545,0.9290122793058213,3.8925614502913795,-7.105427357601002e-15
4.2,-0.7999999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876543082047,0.6545454545454545,0.9290122793058213,3.9018515730844374,0.0
4.21,-0.79,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874525636372,0.6545454545454545,0.9290122793058213,3.9111416958774954,0.0
4.22,-0.7800000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387631305152,0.6545454545454545,0.9290122793058213,3.9204318186705533,7.105427357601002e-15
4.23,-0.7699999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880836807494,0.6545454545454545,0.9290122793058213,3.929721941463612,-7.105427357601002e-15
4.24,-0.7599999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573884354650946,0.6545454545454545,0.9290122793058213,3.93901206425667,0.0
4.25,-0.75,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657388471727483,0.6545454545454545,0.9290122793058213,3.948302187049728,0.0
4.26,-0.7400000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881482509396,0.6545454545454545,0.9290122793058213,3.957592309842786,7.105427357601002e-15
4.2700000000000005,-0.7299999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875915322188,0.6545454545454545,0.9290122793058213,3.966882432635845,-7.105427357601002e-15
4.28,-0.7199999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573870987818048,0.6545454545454545,0.9290122793058213,3.976172555428903,0.0
4.29,-0.71,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573871340465053,0.6545454545454545,0.9290122793058213,3.985462678221961,0.0
4.3,-0.7000000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876239470533,0.6545454545454545,0.9290122793058213,3.994752801015019,7.105427357601002e-15
4.3100000000000005,-0.6899999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880079707002,0.6545454545454545,0.9290122793058213,4.004042923808077,-7.105427357601002e-15
4.32,-0.6799999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880799982015,0.6545454545454545,0.9290122793058213,4.013333046601136,0.0
4.33,-0.6699999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878364153602,0.6545454545454545,0.9290122793058213,4.022623169394194,0.0
4.34,-0.6600000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874761130267,0.6545454545454545,0.9290122793058213,4.0319132921872525,7.105427357601002e-15
4.3500000000000005,-0.6499999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874004387196,0.6545454545454545,0.9290122793058213,4.041203414980311,-7.105427357601002e-15
4.36,-0.6399999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387696285474,0.6545454545454545,0.9290122793058213,4.050493537773369,0.0
4.37,-0.6299999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879441095413,0.6545454545454545,0.9290122793058213,4.059783660566428,0.0
4.38,-0.6200000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880067761261,0.6545454545454545,0.9290122793058213,4.069073783359486,0.0
4.39,-0.6100000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387871265911,0.6545454545454545,0.9290122793058213,4.0783639061525445,7.105427357601002e-15
4.4,-0.5999999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876486750563,0.6545454545454545,0.9290122793058213,4.087654028945603,-7.105427357601002e-15
4.41,-0.5899999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875742152,0.6545454545454545,0.9290122793058213,4.096944151738661,0.0
4.42,-0.5800000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877935172505,0.6545454545454545,0.9290122793058213,4.10623427453172,0.0
4.43,-0.5700000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657388037548722,0.6545454545454545,0.9290122793058213,4.115524397324778,7.105427357601002e-15
4.44,-0.5599999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881412821687,0.6545454545454545,0.9290122793058213,4.124814520117837,-7.105427357601002e-15
4.45,-0.5499999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880449165974,0.6545454545454545,0.9290122793058213,4.134104642910895,0.0
4.46,-0.54,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877931751421,0.6545454545454545,0.9290122793058213,4.143394765703953,0.0
4.47,-0.5300000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875353050628,0.6545454545454545,0.9290122793058213,4.152684888497012,7.105427357601002e-15
4.48,-0.5199999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875248438052,0.6545454545454545,0.9290122793058213,4.16197501129007,-7.105427357601002e-15
4.49,-0.5099999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878916895237,0.6545454545454545,0.9290122793058213,4.171265134083129,0.0
4.5,-0.5,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573882979340568,0.6545454545454545,0.9290122793058213,4.180555256876187,0.0
4.51,-0.4900000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573884729000286,0.6545454545454545,0.9290122793058213,4.189845379669245,7.105427357601002e-15
4.5200000000000005,-0.47999999999999954,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573883063002324,0.6545454545454545,0.9290122793058213,4.199135502462304,-7.105427357601002e-15
4.53,-0.46999999999999975,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878482376309,0.6545454545454545,0.9290122793058213,4.208425625255362,0.0
4.54,-0.45999999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387309205356,0.6545454545454545,0.9290122793058213,4.217715748048421,0.0
4.55,-0.4500000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573870600867091,0.6545454545454545,0.9290122793058213,4.227005870841479,7.105427357601002e-15
4.5600000000000005,-0.4399999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874274498173,0.6545454545454545,0.9290122793058213,4.2362959936345375,-7.105427357601002e-15
4.57,-0.4299999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387882614261,0.6545454545454545,0.9290122793058213,4.245586116427596,0.0
4.58,-0.41999999999999993,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881014122681,0.6545454545454545,0.9290122793058213,4.254876239220654,0.0
4.59,-0.41000000000000014,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879887289182,0.6545454545454545,0.9290122793058213,4.264166362013713,7.105427357601002e-15
4.6000000000000005,-0.39999999999999947,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876460250281,0.6545454545454545,0.9290122793058213,4.273456484806771,-7.105427357601002e-15
4.61,-0.3899999999999997,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573873713371512,0.6545454545454545,0.9290122793058213,4.2827466075998295,0.0
4.62,-0.3799999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875477783387,0.6545454545454545,0.9290122793058213,4.292036730392888,0.0
4.63,-0.3700000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878481430986,0.6545454545454545,0.9290122793058213,4.301326853185946,0.0
4.64,-0.3600000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880148588422,0.6545454545454545,0.9290122793058213,4.310616975979005,7.105427357601002e-15
4.65,-0.34999999999999964,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879701353093,0.6545454545454545,0.9290122793058213,4.319907098772063,-7.105427357601002e-15
4.66,-0.33999999999999986,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877620794442,0.6545454545454545,0.9290122793058213,4.3291972215651215,0.0
4.67,-0.33000000000000007,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875646953952,0.6545454545454545,0.9290122793058213,4.33848734435818,0.0
4.68,-0.3200000000000003,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876495275521,0.6545454545454545,0.9290122793058213,4.347777467151238,7.105427357601002e-15
4.69,-0.3099999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879176948756,0.6545454545454545,0.9290122793058213,4.357067589944297,-7.105427357601002e-15
4.7,-0.2999999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881181098905,0.6545454545454545,0.9290122793058213,4.366357712737355,0.0
4.71,-0.29000000000000004,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881305132463,0.6545454545454545,0.9290122793058213,4.375647835530414,0.0
4.72,-0.28000000000000025,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573879431823952,0.6545454545454545,0.9290122793058213,4.384937958323472,7.105427357601002e-15
4.73,-0.2699999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387652931592,0.6545454545454545,0.9290122793058213,4.39422808111653,-7.105427357601002e-15
4.74,-0.2599999999999998,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.657387465111894,0.6545454545454545,0.9290122793058213,4.403518203909589,0.0
4.75,-0.25,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876558476361,0.6545454545454545,0.9290122793058213,4.412808326702647,0.0
4.76,-0.2400000000000002,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880889279496,0.6545454545454545,0.9290122793058213,4.422098449495706,7.105427357601002e-15
4.7700000000000005,-0.22999999999999954,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573884108666843,0.6545454545454545,0.9290122793058213,4.431388572288764,-7.105427357601002e-15
4.78,-0.21999999999999975,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573884260483633,0.6545454545454545,0.9290122793058213,4.4406786950818224,0.0
4.79,-0.20999999999999996,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573881021281276,0.6545454545454545,0.9290122793058213,4.449968817874881,0.0
4.8,-0.20000000000000018,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573875700317361,0.6545454545454545,0.9290122793058213,4.459258940667939,7.105427357601002e-15
4.8100000000000005,-0.1899999999999995,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573871239555658,0.6545454545454545,0.9290122793058213,4.468549063460998,-7.105427357601002e-15
4.82,-0.17999999999999972,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573872095090184,0.6545454545454545,0.9290122793058213,4.477839186254056,0.0
4.83,-0.16999999999999993,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573876850845528,0.6545454545454545,0.9290122793058213,4.4871293090471145,0.0
4.84,-0.16000000000000014,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880418972322,0.6545454545454545,0.9290122793058213,4.496419431840173,7.105427357601002e-15
4.8500000000000005,-0.14999999999999947,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573880888153049,0.6545454545454545,0.9290122793058213,4.505709554633231,-7.105427357601002e-15
4.86,-0.13999999999999968,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573878309829899,0.6545454545454545,0.9290122793058213,4.51499967742629,0.0
4.87,-0.1299999999999999,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874698204765,0.6545454545454545,0.9290122793058213,4.524289800219348,0.0
4.88,-0.1200000000000001,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573874028330633,0.6545454545454545,0.9290122793058213,4.5335799230124065,0.0
4.89,-0.11000000000000032,0.0,1.0,60.0,3600.0,14.999999999999998,0.6521739130434783,15.0,0.6521739130434783,15.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6555454545454545,0.6573877055171038,0.6545454545454545,0.9290122793058213,4.542870045805465,7.105427357601002e-15
