1062	1.8975
1065	1.8925
1068	1.8825
1071	1.8775
1074	1.8775
1077	1.875
1080	1.88
1083	1.88
1086	1.88
1089	1.8825
1092	1.88
1095	1.88
1098	1.8875
1101	1.8875
1104	1.885
1107	1.8925
1110	1.8975
1113	1.905
1116	1.91
1119	1.9075
1122	1.9125
1125	1.9125
1128	1.915
1131	1.915
1134	1.915
1137	1.915
1140	1.915
1143	1.9175
1146	1.9175
1149	1.92
1152	1.925
1155	1.925
1158	1.925
1161	1.9275
1164	1.9275
1167	1.93
1170	1.93
1173	1.9225
1176	1.9175
1179	1.9175
1182	1.9225
1185	1.93
1188	1.935
1191	1.93
1194	1.9275
1197	1.925
1200	1.925
1203	1.9275
1206	1.9325
1209	1.93
1212	1.93
1215	1.93
1218	1.9275
1221	1.9275
1224	1.9275
1227	1.92
1230	1.92
1233	1.915
1236	1.865
1239	1.84
1242	1.81
1245	1.7799999999999998
1248	1.7599999999999996
1251	1.75
1254	1.7474999999999998
1257	1.7474999999999998
1260	1.7599999999999996
1263	1.7625
1266	1.765
1269	1.765
1272	1.77
1275	1.7725
1278	1.7999999999999998
1281	1.8525
1284	1.89
1287	1.9
1290	1.9125
1293	1.9225
1296	1.925
1299	1.9225
1302	1.92
1305	1.92
1308	1.9175
1311	1.9225
1314	1.9225
1317	1.9175
1320	1.915
1323	1.91
1326	1.91
1329	1.91
1332	1.92
1335	1.9225
1338	1.9225
1341	1.92
1344	1.92
1347	1.92
1350	1.9175
1353	1.9225
1356	1.925
1359	1.925
1362	1.92
1365	1.925
1368	1.93
1371	1.9275
1374	1.925
1377	1.9225
1380	1.925
1383	1.93
1386	1.925
1389	1.925
1392	1.925
1395	1.9275
1398	1.93
1401	1.93
1404	1.93
1407	1.93
1410	1.9325
1413	1.9325
1416	1.93
1419	1.9275
1422	1.93
1425	1.9275
1428	1.9275
1431	1.93
1434	1.925
1437	1.9275
1440	1.9225
1443	1.9225
1446	1.925
1449	1.9275
1452	1.9275
1455	1.9275
1458	1.9275
1461	1.9225
1464	1.9225
1467	1.9225
1470	1.925
1473	1.9275
1476	1.9325
1479	1.93
1482	1.9275
1485	1.925
1488	1.925
1491	1.9275
1494	1.9275
1497	1.92
1500	1.9225
1503	1.92
1506	1.915
1509	1.915
1512	1.9225
1515	1.92
1518	1.915
1521	1.92
1524	1.915
1527	1.915
1530	1.92
1533	1.92
1536	1.9225
1539	1.9275
1542	1.925
1545	1.9225
1548	1.9275
1551	1.925
1554	1.9225
1557	1.9225
1560	1.9225
1563	1.9225
1566	1.9275
1569	1.925
1572	1.925
1575	1.925
1578	1.9225
1581	1.9225
1584	1.9275
1587	1.9275
1590	1.9275
1593	1.9275
1596	1.9275
1599	1.9275
1602	1.9325
1605	1.9275
1608	1.9275
1611	1.9225
1614	1.9225
1617	1.9225
1620	1.9275
1623	1.925
1626	1.9225
1629	1.925
1632	1.9275
1635	1.9225
1638	1.9225
1641	1.9175
1644	1.915
1647	1.9075
1650	1.9025
1653	1.9
1656	1.905
1659	1.9025
1662	1.9025
1665	1.9025
1668	1.8975
1671	1.8925
1674	1.8925
1677	1.885
1680	1.8825
1683	1.875
1686	1.8725
1689	1.865
1692	1.8675
1695	1.8625
1698	1.855
1701	1.8475
1704	1.8375
1707	1.83
1710	1.8275
1713	1.8175
1716	1.8075
1719	1.805
1722	1.805
1725	1.8025
1728	1.7999999999999998
1731	1.8025
1734	1.7999999999999998
1737	1.7925
1740	1.785
1743	1.7774999999999999
1746	1.7774999999999999
1749	1.7725
1752	1.765
1755	1.77
1758	1.775
1761	1.7725
1764	1.7825
1767	1.7799999999999998
1770	1.775
1773	1.7725
1776	1.7725
1779	1.77
1782	1.765
1785	1.755
1788	1.7425
1791	1.7399999999999995
1794	1.7374999999999998
1797	1.7325
1800	1.7425
1803	1.7525
1806	1.7474999999999998
1809	1.7425
1812	1.7449999999999999
1815	1.7449999999999999
1818	1.7525
1821	1.7599999999999996
1824	1.7625
1827	1.7574999999999998
1830	1.7525
1833	1.7525
1836	1.7774999999999999
1839	1.7974999999999999
1842	1.7999999999999998
1845	1.79
