5.971921889948944, 0.09648063894045773
26.666106823982506, 0.09508543099389073
49.73562428957466, 0.09631268613519602
69.42929036940617, 0.09623710737282827
91.34233280448194, 0.09659160775822
107.78491243960444, 0.0969671022442694
117.25505133057611, 0.10701847780773603
116.56404550321365, 0.1280737612730823
120.34538294739181, 0.13507679342104867
132.66352155044427, 0.12362601109088346
141.88652988510222, 0.11481868594924825
145.67026665506987, 0.10647083169629336
150.45452227923954, 0.09680334825913921
156.23929675761113, 0.0858162356377858
164.1498738854381, 0.07394377180012417
167.9024194201429, 0.06515744075914669
176.0313351948103, 0.05635431443764302
179.69030702372635, 0.04625255303259783
187.78803156313077, 0.03701094992307162
193.72876221781675, 0.02821622124183104
199.70068410776568, 0.01985996934861306
208.83011873663497, 0.009737213842910146
218.0219358360301, 0.0004914119132523806
228.21427178962713, -0.010074019200604654
241.688885423196, -0.020652046774856263
256.25759161675575, -0.03123427316923944
274.2333404313388, -0.040075188871927
294.52203930695475, -0.047170595062787354
314.05974921047186, -0.04943855776526797
342.4437732997028, -0.0504246806647332
360.22997537691907, -0.0465455706946348
382.5173126351495, -0.0409293488529723
403.77293980391505, -0.03443197461513317
430.2494998905308, -0.03146340878213225
454.7874047392682, -0.024978631004687668
482.51401356218895, -0.01982188005170548
509.11533858985626, -0.015099407066614272
532.278429761237, -0.012556721561241317
556.4420397868199, -0.011333665240067556
584.9196375818394, -0.011004357775465101
611.115476551089, -0.011982083034667267
638.3742168450665, -0.013402483902023539
662.4130619295978, -0.013933334732940013
685.3578144541384, -0.014459986743725006
708.1778020376273, -0.016740545906600228
727.840276882196, -0.017254601456990558
754.254454498286, -0.01516298920003483
782.7008610580427, -0.015272158523454885
812.3037426483156, -0.014508573090961423
836.4361614386355, -0.013723993557810288
